n_users,max_time,sequence_lenght,n_sequences,sliding_split,remove_outliers,normalize,train_acc,train_TP,train_TN,train_FP,train_FN,train_FAR,train_FRR,train_F1,test_acc,test_TP,test_TN,test_FP,test_FN,test_FAR,test_FRR,test_F1
10,0.375,20,10,False,False,False,0.8498553652782199,2514.6,2256.0,426.2,167.6,0.2142238590032574,0.08606541044030276,0.861876605056527,0.7255989286863957,912.6,952.3,286.1,325.8,0.2549738285599282,0.29382831406728027,0.7197856103905395
10,0.375,22,10,False,False,False,0.8519389284252034,2217.1,1998.3,346.4,127.6,0.21241021351134276,0.08371192963825057,0.8640803661282936,0.7288959477666,791.8,809.3,231.9,249.4,0.2534097574431362,0.28879834702366364,0.7209595571574179
10,0.375,24,10,False,False,False,0.8562923204247769,1989.8,1801.9,283.2,95.3,0.21119373522998322,0.07622162392046321,0.8691137607056222,0.725800862716635,695.1,696.9,197.9,199.7,0.2594971097307158,0.28890116483601413,0.7166084637331476
10,0.375,26,10,False,False,False,0.8575882162884604,1813.4,1643.8,241.0,71.4,0.21381162833621842,0.07101193908686082,0.8702404424604715,0.7181016660643651,619.8,609.2,173.5,162.9,0.26711486257610706,0.2966818052951629,0.706295765985547
10,0.375,28,10,False,False,False,0.8520733968403507,1654.8,1508.1,207.2,60.5,0.21748155476272904,0.07837165155656997,0.8649478304780344,0.709050864227511,560.5,543.9,154.6,138.0,0.2664257098463721,0.31547256169860594,0.6915546157254029
10,0.375,30,10,False,False,False,0.8534375537620542,1528.8,1403.2,174.2,48.6,0.22191002662943649,0.071214865846455,0.866902561319281,0.713675961488261,520.0,492.0,138.4,110.4,0.27385651092069674,0.2987915661027814,0.6973055806432789
10,0.375,32,10,False,False,False,0.8632527364646961,1418.7,1312.4,145.1,38.8,0.2022010755248998,0.07129345154570796,0.8743853048386834,0.706764953080594,475.3,446.9,124.6,96.2,0.26342984900599936,0.323040244832813,0.6820846096635625
10,0.375,34,10,False,False,False,0.8579783648348966,1321.8,1231.7,122.7,32.6,0.21065604395120857,0.0733872263789982,0.8701863871007184,0.7015956125138756,439.7,411.8,114.4,86.5,0.25680837459431427,0.34000040037793455,0.6689040064014038
10,0.375,36,10,False,False,False,0.8514771740714808,1238.0,1152.3,115.5,29.8,0.2174932308428587,0.07955242101417986,0.8640622475847749,0.7002729174372548,413.4,383.6,104.6,74.8,0.24948457679925728,0.3499695883262329,0.6605876245975629
10,0.375,38,10,False,False,False,0.8552491587570799,1167.1,1087.8,101.2,21.9,0.2255415425826229,0.06396013990321736,0.8694609848276557,0.697796863171259,385.3,354.3,99.4,68.4,0.24772470789822285,0.35668156575925913,0.6515857336043858
10,0.5,4,10,False,False,False,0.8234294117045191,8169.0,7154.4,2271.9,1257.3,0.2279628241739547,0.1251783524170071,0.8340176299896566,0.6422567001942912,3775.3,3998.2,2116.1,2339.0,0.3189445153415352,0.39654208426988236,0.624636863101381
10,0.5,6,10,False,False,False,0.8303241758245052,7367.4,6469.9,1945.7,1048.2,0.22109756596606883,0.11825408238492074,0.8406160907196559,0.6515961762183363,3343.8,3586.0,1784.4,2026.6,0.30819143177549935,0.3886162157878279,0.6350796678081789
10,0.5,8,10,False,False,False,0.8330865131601227,6566.2,5816.1,1657.5,907.4,0.21695702796402278,0.11686994571573175,0.8429981238384121,0.6555198679060493,2923.5,3134.1,1531.4,1742.0,0.30752759150354725,0.3814326726843541,0.6415452074304656
10,0.5,10,10,False,False,False,0.8367929847453981,5731.3,5101.1,1381.3,751.1,0.21228861486253767,0.11412541564666623,0.8464011652299137,0.6720308685259154,2483.2,2708.8,1191.3,1416.9,0.2878388309129319,0.3680994320352373,0.6590059422160477
10,0.5,12,10,False,False,False,0.8397510691346731,4893.0,4347.7,1131.4,586.1,0.21211029745229487,0.10838756427835894,0.8498203899250584,0.6828364175756226,2056.5,2201.6,935.4,1080.5,0.28680476440203745,0.34752240044671723,0.6744575141754812
10,0.5,14,10,False,False,False,0.8444474059501978,4141.3,3712.5,882.6,453.8,0.20739998410995203,0.10370520398965247,0.8545988304837049,0.6961888326615779,1681.2,1802.5,704.1,825.4,0.27581518798950416,0.33180714668733974,0.6898816953067344
10,0.5,16,10,False,False,False,0.8473520258681273,3527.9,3142.7,718.1,332.9,0.2092447474759908,0.09605120078775436,0.8580823000857469,0.7074056025602464,1395.7,1447.2,553.7,605.2,0.27826359958870556,0.3069251952908017,0.7057907002069934
10,0.5,18,10,False,False,False,0.8478967837945657,3021.2,2683.2,589.4,251.4,0.21287710587671368,0.09132932653415493,0.8594609599538954,0.7121564481046367,1157.9,1209.2,425.7,477.0,0.2728125997422402,0.30287450404848615,0.7095260181261658
10,0.5,20,10,False,False,False,0.8527513067225776,2630.0,2364.7,462.1,196.8,0.2053608195249262,0.08913656702991866,0.8635814874500849,0.7171776755835977,976.9,1011.3,336.2,370.6,0.26828056659112515,0.29736408224167926,0.7135064187172052
10,0.5,22,10,False,False,False,0.8532090669014666,2323.6,2092.3,386.4,155.1,0.20656375470940586,0.08701811148766096,0.8641541102832214,0.725345774174275,843.6,872.2,261.9,290.5,0.2576785093234793,0.2916299423279705,0.7199878791494536
10,0.5,24,10,False,False,False,0.8531795111740379,2085.6,1896.3,314.9,125.6,0.2067166264664432,0.08692435118548064,0.8642791457771197,0.7212172873073228,737.8,748.0,226.3,236.5,0.2652057983555839,0.2923596270297707,0.7147027188530783
10,0.5,26,10,False,False,False,0.8571468996062152,1895.1,1727.3,267.3,99.5,0.2049606396617852,0.08074556112578432,0.8685311160972663,0.723004091496015,653.7,670.1,182.5,198.9,0.2531474047683117,0.3008444122396583,0.7111759041872163
10,0.5,28,10,False,False,False,0.8575406168064381,1727.9,1586.9,224.7,83.7,0.20221819716606942,0.08270056922105429,0.8682357864665733,0.7189098921760249,592.3,596.7,161.4,165.8,0.25397764550798047,0.3082025701399699,0.7038423692179869
10,0.5,30,10,False,False,False,0.8535474510708283,1596.7,1461.1,200.3,64.7,0.21284224007365107,0.08006285778469244,0.865512724285853,0.7204707635307913,546.5,537.9,144.4,135.8,0.2551159090641914,0.30394256387422586,0.7037403923462424
10,0.5,32,10,False,False,False,0.8552876294428611,1477.8,1362.0,171.7,55.9,0.20970709007636473,0.07971765103791292,0.8674121194805732,0.7218160976405386,507.3,494.5,124.8,112.0,0.2554563316362705,0.30091147308265226,0.7050966441617327
10,0.5,34,10,False,False,False,0.857104256729119,1378.6,1273.5,150.4,45.3,0.20690372028062964,0.07888776626113232,0.8683763247519336,0.7231912612849452,468.1,453.9,112.6,98.4,0.24117021481149692,0.31244726261861305,0.6969059762008765
10,0.5,36,10,False,False,False,0.8614010416167048,1292.9,1194.2,134.7,36.0,0.20925781599080567,0.06794010077578462,0.8735953640629278,0.7119699294589097,433.9,415.6,106.2,87.9,0.24899580624437148,0.3270643348378091,0.6822251253972632
10,0.5,38,10,False,False,False,0.8606109114410131,1212.8,1130.9,114.8,32.9,0.20340281211670336,0.07537536500127029,0.87152820758663,0.6999207994288994,403.6,383.9,100.6,80.9,0.2564329084464891,0.3437254926957121,0.6646955039334125
10,0.625,4,10,False,False,False,0.8262663230793548,7807.9,6835.7,2139.2,1167.0,0.22514163119068029,0.12232572265061062,0.8366805402742237,0.641393912016228,3603.1,3856.6,2018.6,2272.1,0.31758692803771416,0.3996252479298298,0.6232803246562488
10,0.625,6,10,False,False,False,0.8316061617963205,7101.2,6292.7,1841.2,1032.7,0.21729400419402406,0.11949367221333514,0.8414208408206812,0.6510174610882629,3235.3,3526.2,1719.0,2009.9,0.30444768591996624,0.39351739190350793,0.6326049643674028
10,0.625,8,10,False,False,False,0.8331213696947566,6422.7,5675.9,1630.8,884.0,0.2171651210671223,0.11659213954336449,0.8431881217227609,0.6535951680926637,2879.2,3091.4,1521.6,1733.8,0.3076460249107368,0.3851636389039355,0.6385594339525172
10,0.625,10,10,False,False,False,0.8343367772832175,5654.3,5020.2,1387.6,753.5,0.21610934212689506,0.11521710330667004,0.8443316939519073,0.666927245166341,2473.7,2675.8,1219.5,1421.6,0.29524480070299813,0.3709007089643198,0.6539873451074337
10,0.625,12,10,False,False,False,0.8391022310741427,4883.9,4341.5,1137.1,594.7,0.2124916353901673,0.10930390246154745,0.8491997549469685,0.6805333837989661,2062.9,2231.3,946.7,1115.1,0.28440296297935663,0.3545302694227114,0.6701602067271581
10,0.625,14,10,False,False,False,0.8441749636718207,4183.8,3720.8,918.5,455.5,0.20877373271964048,0.10287633993671826,0.8543429549239384,0.6957121304773032,1718.6,1835.6,728.3,845.3,0.2764187202514288,0.3321570187939648,0.6889779901249953
10,0.625,16,10,False,False,False,0.8458295135142386,3570.8,3180.6,746.8,356.6,0.20924477733053998,0.09909619564098265,0.8562800790308523,0.7027596996798107,1421.3,1491.4,574.5,644.6,0.2786792421870404,0.3158013584533384,0.6997503518259645
10,0.625,18,10,False,False,False,0.8457436582747502,3080.3,2730.5,620.1,270.3,0.21489578126433545,0.09361690218616445,0.8574036950958984,0.7125134460930741,1193.9,1253.6,444.9,504.6,0.2694795354161437,0.30549357239770825,0.7097370835397281
10,0.625,20,10,False,False,False,0.8519529431504953,2698.3,2418.2,492.6,212.5,0.20487999909227309,0.09121411460673669,0.8624464179088435,0.7160769684482094,1010.5,1055.8,355.2,400.5,0.2686369061410706,0.2992091569625107,0.7131687493663273
10,0.625,22,10,False,False,False,0.8572765115526673,2397.0,2160.7,401.6,165.3,0.19801699444633872,0.08742998244832687,0.8674375090766168,0.7245659389871513,879.0,903.8,289.3,314.1,0.26147439861488064,0.28939372341081676,0.7209057460897974
10,0.625,24,10,False,False,False,0.8556319312059172,2153.7,1954.3,338.2,138.8,0.20136758818760953,0.08736854940055641,0.8661376194442107,0.7227215035486733,767.9,795.0,236.5,263.6,0.2585054786955862,0.2960515142070673,0.716052095205083
10,0.625,26,10,False,False,False,0.8567705664303371,1963.3,1774.8,295.9,107.4,0.20587255495234097,0.08058631218698474,0.8682379267800513,0.7212493883732387,696.8,692.5,211.3,207.0,0.2769919280302077,0.28050929522331486,0.7190559299232061
10,0.625,28,10,False,False,False,0.8547033061398256,1790.7,1626.9,253.7,89.9,0.20841936365043456,0.082174024069914,0.8663232026564444,0.726562711516292,624.3,627.2,175.5,178.4,0.2562837415655752,0.2905908354018409,0.7167336382036702
10,0.625,30,10,False,False,False,0.8554468605281688,1649.9,1511.3,215.2,76.6,0.2061328726581367,0.08297340628552576,0.8664483194779496,0.7199426965452604,567.6,562.0,155.8,150.2,0.26049788148087305,0.2996167254286058,0.7059708234824781
10,0.625,32,10,False,False,False,0.859942686541135,1529.9,1405.8,185.9,61.8,0.2014538637861965,0.07866076313153338,0.8713034322702349,0.7185272687161288,521.2,518.0,134.2,131.0,0.25441134383358066,0.3085341187341616,0.7014649625859495
10,0.625,34,10,False,False,False,0.8589734659812208,1422.0,1315.1,159.9,53.0,0.2005197269028352,0.08153334113472344,0.8696113367961015,0.7153149709524007,484.1,474.6,122.5,113.0,0.25399269080863895,0.3153773672865595,0.6940800928607762
10,0.625,36,10,False,False,False,0.857292293015948,1332.7,1231.4,146.0,44.7,0.205863309779327,0.07955210418877699,0.8684564050765061,0.7070482345388351,446.3,435.4,112.7,101.8,0.2535388711845526,0.3323646597377774,0.6789772693254431
10,0.625,38,10,False,False,False,0.8496755592537422,1249.0,1154.1,135.6,40.7,0.2182302006214078,0.08241868087110779,0.8619420518312382,0.7042063582114293,415.9,402.0,106.1,92.2,0.24529752771637442,0.3462897558607668,0.6697090447677896
10,0.75,4,10,False,False,False,0.8264919100897675,7502.6,6622.8,2027.4,1147.6,0.22278195535330814,0.12423422446715708,0.8365391563414315,0.6411002272886177,3479.9,3756.6,1947.5,2224.2,0.3151178071927069,0.4026817382300577,0.6217807678330158
10,0.75,6,10,False,False,False,0.8313217780722061,6901.2,6127.4,1785.5,1011.7,0.21653986237996978,0.1208165814756181,0.8407661387435924,0.6479997130767227,3149.3,3445.0,1693.1,1988.8,0.3065470676406292,0.3974535062059254,0.6289299346854019
10,0.75,8,10,False,False,False,0.8328508743560936,6283.2,5560.4,1597.0,874.2,0.21772608990747497,0.1165721613803374,0.8429120686134727,0.6558808286263628,2824.2,3087.9,1468.4,1732.1,0.30033061859114657,0.3879077241561279,0.6390592055105702
10,0.75,10,10,False,False,False,0.8374400331241766,5596.6,4974.7,1353.8,731.9,0.21148040217081698,0.11363953158082984,0.846938301872882,0.666453017047785,2458.7,2668.8,1216.3,1426.4,0.2949565630461776,0.37213740285825225,0.652960430241494
10,0.75,12,10,False,False,False,0.8405966633943006,4850.7,4330.1,1119.1,598.5,0.20949968250120513,0.10930699071019359,0.8503144848134028,0.6770287092497788,2067.8,2220.0,972.6,1124.8,0.2899325734328286,0.35601000806761396,0.6671737611102315
10,0.75,14,10,False,False,False,0.8432396794885868,4171.4,3722.2,919.8,470.6,0.20805540234530434,0.10546523867752197,0.8531004178217294,0.6911800199566814,1719.9,1850.3,744.6,875.0,0.2787970731599388,0.3388428869266983,0.6839017586196958
10,0.75,16,10,False,False,False,0.8457254569703252,3586.2,3201.1,752.5,367.4,0.20858096491677097,0.0999681211425787,0.8560777430972317,0.6987805783722614,1434.0,1510.8,596.4,673.2,0.28077419493059075,0.32166464832488656,0.6950059214285627
10,0.75,18,10,False,False,False,0.8497969399630237,3101.4,2786.0,606.3,290.9,0.20231797602440346,0.09808814404954896,0.8593953988712111,0.7076907425742617,1194.8,1292.8,448.7,546.7,0.26368794885909075,0.32093056599238595,0.701307759821415
10,0.75,20,10,False,False,False,0.8533421886377696,2731.7,2461.2,498.9,228.4,0.20044617032744355,0.09286945239701755,0.863337251425371,0.7135926189596679,1025.8,1088.2,366.6,429.0,0.2643786326036318,0.3084361294770325,0.7086486456006315
10,0.75,22,10,False,False,False,0.8555464856957092,2425.9,2202.4,411.5,188.0,0.19415126465864613,0.09475576394993541,0.8646285642810106,0.7198031567361058,887.5,942.3,293.4,348.2,0.25532509735274234,0.3050685891750461,0.7131018022160737
10,0.75,24,10,False,False,False,0.8541598203453512,2197.9,1980.4,363.1,145.6,0.20535166064061966,0.08632869866867796,0.8652552646183889,0.7234992146974206,793.2,819.9,249.7,276.4,0.26092311564070536,0.2920784549644536,0.7184929374377067
10,0.75,26,10,False,False,False,0.8551681881492608,1997.5,1809.7,309.1,121.3,0.20430653366929064,0.08535709003218762,0.8662724874330887,0.724526779826018,707.5,726.1,212.1,230.7,0.2575812021420064,0.29336523820595767,0.717517126224281
10,0.75,28,10,False,False,False,0.8560599886101976,1829.7,1657.8,270.8,98.9,0.2071229002602062,0.0807571225193988,0.8676845099385094,0.723115333112523,642.0,643.9,188.9,190.8,0.2644796303925028,0.2892897033824512,0.7156764850917059
10,0.75,30,10,False,False,False,0.8561768284337494,1690.1,1541.4,232.6,83.9,0.2057938030691817,0.08185254006331928,0.8675738486419794,0.7218216000303371,584.9,586.0,160.4,161.5,0.2605479820913285,0.2958088178479972,0.7115407178983423
10,0.75,32,10,False,False,False,0.8533437394642263,1564.0,1435.0,201.7,72.7,0.20774845714062923,0.08556406393091817,0.8649831160213839,0.7190427222087246,535.0,530.7,146.6,142.3,0.25801802631648285,0.303896529266068,0.7046843598227265
10,0.75,34,10,False,False,False,0.8557057775934764,1453.5,1332.8,180.7,60.0,0.21048835993126827,0.07810008488177886,0.8678263861556921,0.7185354654973523,494.8,489.7,128.4,123.3,0.25923145276653853,0.3036976162387568,0.7032261480397392
10,0.75,36,10,False,False,False,0.8663588009376422,1363.7,1260.6,152.3,49.2,0.19239597694021002,0.07488642118450567,0.8764622064973688,0.7197259296482984,459.4,453.8,113.9,108.3,0.24305592220935673,0.3174922184940466,0.6977076756897737
10,0.75,38,10,False,False,False,0.8556568801276997,1274.7,1176.5,142.8,44.6,0.21124322499174833,0.07744301475285233,0.8675775237389407,0.7115082848328755,427.6,425.1,100.7,98.2,0.2508723753330388,0.3261110550012102,0.6855204193753337
10,0.875,4,10,False,False,False,0.8267062803954195,7292.2,6449.7,1955.3,1112.8,0.22269016813686707,0.12389727107229401,0.8367311707273049,0.6413036535315959,3379.2,3683.1,1879.3,2183.2,0.3125768055369121,0.4048158873998964,0.6207462431144684
10,0.875,6,10,False,False,False,0.8311511445350508,6732.0,5999.2,1729.9,997.1,0.21504325543079025,0.12265445549910811,0.8402244823674543,0.6494196853991812,3092.9,3390.9,1651.4,1949.4,0.3035147219825237,0.39764590721911375,0.6294912277095069
10,0.875,8,10,False,False,False,0.8340043428796683,6169.3,5470.4,1557.1,858.2,0.2153295484815106,0.11666176575915262,0.8437780320706001,0.6552797922409852,2782.9,3055.7,1445.2,1718.0,0.30030028775155154,0.389140127766478,0.6380833332283099
10,0.875,10,10,False,False,False,0.837659492139417,5509.0,4924.5,1323.5,739.0,0.2098607496118286,0.11482026610933713,0.8469327112782228,0.6648474694340543,2442.4,2651.3,1215.9,1424.8,0.2958372334637328,0.3744678276681587,0.65081788250936
10,0.875,12,10,False,False,False,0.839990170576191,4801.5,4299.0,1109.8,607.3,0.2085195522592072,0.11150010658841147,0.8494667595608293,0.6773620709291188,2065.8,2229.8,967.4,1131.4,0.28736918295971875,0.35790667518204355,0.6665123902217385
10,0.875,14,10,False,False,False,0.8444003512652527,4158.1,3714.5,914.6,471.0,0.20691198244424563,0.10428731502524913,0.8542233746258916,0.6884197739504602,1732.5,1851.6,766.3,885.4,0.28294089931803335,0.3402195527810464,0.6810394609427755
10,0.875,16,10,False,False,False,0.8459864410448754,3577.5,3216.0,749.3,387.8,0.20300830400822015,0.10501881390202872,0.8552934311223217,0.696805566194209,1433.3,1545.7,593.0,705.4,0.2743905430592479,0.33199832455233413,0.6904551742233348
10,0.875,18,10,False,False,False,0.8495288641656863,3104.3,2807.5,606.2,309.4,0.19764546597343474,0.1032968056951924,0.858391571815007,0.7033821878564391,1198.9,1312.7,459.3,573.1,0.2634413498151683,0.3297942744719536,0.6953524023657451
10,0.875,20,10,False,False,False,0.852639960116519,2746.5,2478.2,507.5,239.2,0.19832477601695203,0.09639530375000996,0.8620893942191854,0.7090136265211403,1036.4,1105.9,381.6,451.1,0.2668076602568391,0.3151650867008803,0.7033807210828295
10,0.875,22,10,False,False,False,0.8546053051899397,2446.9,2218.9,424.5,196.5,0.1957274144091144,0.09506197521100637,0.8637863735749705,0.715365565137384,904.6,958.0,309.5,362.9,0.2616824005627918,0.30758646916244003,0.7095353925519723
10,0.875,24,10,False,False,False,0.852068054298164,2218.4,1999.4,376.2,157.2,0.20619432700505907,0.08966956439861291,0.8630342462607095,0.7250352647807878,809.1,842.6,257.7,291.2,0.2562041678208381,0.29372530261758634,0.7188001619276874
10,0.875,26,10,False,False,False,0.858664628127741,2029.0,1840.8,312.2,124.0,0.19760173421485944,0.08506900952965857,0.8688291523166228,0.7240672322222524,722.2,745.6,220.0,243.4,0.2578984028721062,0.2939671326833889,0.7170998066441128
10,0.875,28,10,False,False,False,0.8591520064983322,1862.1,1690.9,274.1,102.9,0.19926512026903992,0.0824308667342953,0.8694805401370452,0.7232697202149418,655.4,665.7,193.6,203.9,0.26093514590602956,0.2925254136640868,0.7165376195949226
10,0.875,30,10,False,False,False,0.8603690262252147,1715.3,1571.1,234.9,90.7,0.19273032222885772,0.08653162532071298,0.8697735644842183,0.7293061130330362,596.3,610.5,160.4,174.6,0.24528636722301997,0.296101406710908,0.7160881303473237
10,0.875,32,10,False,False,False,0.8591036158779307,1589.1,1457.3,207.9,76.1,0.19836747617569642,0.08342529206844215,0.8693683855233088,0.7225209861070798,545.6,550.5,147.5,152.4,0.2506942725911549,0.3042637551946855,0.7073725308178691
10,0.875,34,10,False,False,False,0.8591284359465806,1476.9,1356.3,185.4,64.8,0.20266792280737217,0.0790752052994665,0.8701351632370246,0.7201352583780192,507.5,504.3,133.6,130.4,0.2625803905635085,0.297149092680453,0.7069271092759537
10,0.875,36,10,False,False,False,0.858083521297937,1385.8,1269.3,170.6,54.1,0.20623377533215664,0.07759918207196959,0.8696648363723224,0.7232012167426134,470.1,470.5,115.3,115.7,0.24442012430554697,0.3091774422092263,0.7029026765801046
10,0.875,38,10,False,False,False,0.8673244816731419,1300.2,1203.6,142.5,45.9,0.1895124113439629,0.07583862530975338,0.8770647914208013,0.7098666022509673,437.3,427.0,114.2,103.9,0.26263578683560185,0.3176310086624635,0.6889333929918741
10,1.0,4,10,False,False,False,0.8276684600372425,7117.5,6301.3,1897.9,1081.7,0.22180313750385103,0.12285994242166391,0.8376784228698018,0.6422364563366793,3330.3,3613.8,1843.9,2127.4,0.3122748063603658,0.40325228096627586,0.6218698177111243
10,1.0,6,10,False,False,False,0.8308625610559393,6599.2,5875.2,1696.4,972.4,0.21666770524468762,0.12160717264343379,0.8403587472965054,0.6484793586422672,3044.4,3330.5,1637.3,1923.4,0.30510423951127547,0.3979370432041902,0.6290171282787733
10,1.0,8,10,False,False,False,0.8347115327917208,6063.5,5401.1,1512.0,849.6,0.21377647264729896,0.1168004617692592,0.844274383785906,0.6503882712427292,2747.5,2990.3,1464.3,1707.1,0.30849281197163936,0.3907306455429022,0.6340596477856232
10,1.0,10,10,False,False,False,0.8371344942632936,5432.1,4867.0,1303.9,738.8,0.2092514382160652,0.11647957325734755,0.8462072984401404,0.6617933705077071,2404.1,2632.3,1213.6,1441.8,0.29593672171025176,0.38047653727433406,0.6467023547861284
10,1.0,12,10,False,False,False,0.8388862626727234,4750.6,4258.8,1103.7,611.9,0.20805256634058084,0.11417490831397277,0.8480537854095951,0.6741578827962847,2037.9,2232.1,961.9,1156.1,0.2863440786003336,0.36534015580709667,0.661629108931907
10,1.0,14,10,False,False,False,0.8429326164464619,4124.7,3699.0,911.3,485.6,0.20573618257937176,0.10839858452770448,0.8521913479090804,0.6872150475832035,1715.8,1870.5,753.2,907.9,0.27796090085130565,0.3476090039822873,0.6779940929676671
10,1.0,16,10,False,False,False,0.8454824596321007,3568.6,3217.9,745.8,395.1,0.20190663737088052,0.10712844336491804,0.854562680307837,0.6931349224343939,1443.1,1536.6,615.9,709.4,0.28182287840038595,0.3319072767308263,0.6876432078040896
10,1.0,18,10,False,False,False,0.8462908549792086,3110.9,2796.6,626.1,311.8,0.20458401523521638,0.10283427480636613,0.8562183965520125,0.7026577153520642,1221.3,1309.7,481.4,569.8,0.27099254921632404,0.32369202007954756,0.6969747092030101
10,1.0,20,10,False,False,False,0.8514044502974709,2752.2,2488.0,516.4,252.2,0.1976248673208167,0.09956623208424134,0.8606617280945779,0.7110787387717605,1049.5,1120.3,387.1,457.9,0.2646036574554937,0.313238865000985,0.705761477505556
10,1.0,22,10,False,False,False,0.8537746117706841,2469.7,2224.7,441.6,196.6,0.19963240820515654,0.0928183682534753,0.8634399108217435,0.7111439202903217,914.6,963.6,323.9,372.9,0.26923490965311536,0.3084772497662413,0.7063508224957241
10,1.0,24,10,False,False,False,0.8550940434559291,2236.2,2025.0,376.1,164.9,0.19989999410917966,0.0899119189789624,0.8653398225180025,0.7235922523143996,817.2,857.4,262.2,302.4,0.2563111417753846,0.2965043535958163,0.7177356971015924
10,1.0,26,10,False,False,False,0.8562319066210031,2045.8,1856.5,324.9,135.6,0.19867828202461058,0.08885790473338337,0.86656537863071,0.7217681035081059,729.3,755.7,226.7,253.1,0.260003845607211,0.2964599473765772,0.715910357688531
10,1.0,28,10,False,False,False,0.8567608904868707,1876.0,1708.1,283.5,115.6,0.19853245959341573,0.08794575943284325,0.867104867928505,0.7202382691451958,659.7,676.4,198.0,214.7,0.26514134245364407,0.2943821192559642,0.7138352427833459
10,1.0,30,10,False,False,False,0.859872132640722,1732.2,1587.9,243.6,99.3,0.1938573293959827,0.086398405322573,0.8695990859263028,0.7294841557294284,603.2,622.0,164.3,183.1,0.2465315317459451,0.2945001567951982,0.7174107672015506
10,1.0,32,10,False,False,False,0.8573719320376668,1604.7,1468.8,220.1,84.2,0.20051597244610106,0.08474016347856506,0.8678798480007798,0.7178471194543639,553.9,559.7,153.1,158.9,0.2645783252883576,0.29972743580291483,0.7072966511323091
10,1.0,34,10,False,False,False,0.8584960536476436,1496.5,1370.2,194.0,67.7,0.20268540003146002,0.0803224926732531,0.8692854020767479,0.7155028183311899,512.8,511.9,139.2,138.3,0.26181062010228484,0.3071837432353357,0.7008436606828369
10,1.0,36,10,False,False,False,0.8616334764465847,1400.1,1296.9,165.0,61.8,0.1925408140194667,0.08419223308736398,0.871381457334946,0.720487622452952,475.5,477.1,120.9,122.5,0.24829135284914633,0.31073340224494983,0.7013251143198628
10,1.0,38,10,False,False,False,0.8612105921206157,1317.4,1208.6,157.3,48.5,0.2046547310465717,0.07292408471219727,0.8730894223374299,0.7215227248008235,447.2,440.8,111.5,105.1,0.25160132211871733,0.30535322827963574,0.7015004350553793
10,1.125,4,10,False,False,False,0.8288513092059553,6975.8,6163.0,1853.7,1040.9,0.22121969442021552,0.12107768716787397,0.8388791132667481,0.6427418808222674,3265.9,3555.0,1806.5,2095.6,0.311150305653954,0.4033659327015111,0.6220774784551153
10,1.125,6,10,False,False,False,0.8319098482821069,6490.6,5761.9,1668.3,939.6,0.21725054657670145,0.11892975685908469,0.8415917953130476,0.6474076174577735,3013.3,3264.7,1639.1,1890.5,0.3104605186180509,0.39472424646640214,0.6295286001368761
